epochMillis,offsetMs,clientId,opType,latencyMs,success,errorDetail
1782062261052,31455,load059,GROUP_DELIVERY,22545.000,true,
1782062261052,31455,load053,GROUP_DELIVERY,23384.000,true,
1782062261053,31456,load044,GROUP_DELIVERY,22464.000,true,
1782062261053,31456,load038,GROUP_DELIVERY,22546.000,true,
1782062261053,31456,load047,GROUP_DELIVERY,23400.000,true,
1782062261053,31456,load035,GROUP_DELIVERY,21096.000,true,
1782062261054,31457,load050,GROUP_DELIVERY,20581.000,true,
1782062261054,31457,load053,GROUP_DELIVERY,20843.000,true,
1782062261054,31457,load056,GROUP_DELIVERY,22465.000,true,
1782062261055,31458,load044,GROUP_DELIVERY,23387.000,true,
1782062261055,31458,load047,GROUP_DELIVERY,21098.000,true,
1782062261055,31458,load059,GROUP_DELIVERY,23402.000,true,
1782062261055,31458,load059,GROUP_DELIVERY,21098.000,true,
1782062261055,31458,load053,GROUP_DELIVERY,22316.000,true,
1782062261055,31458,load041,GROUP_DELIVERY,20582.000,true,
1782062261056,31459,load035,GROUP_DELIVERY,22467.000,true,
1782062261056,31459,load047,GROUP_DELIVERY,19841.000,true,
1782062261056,31459,load056,GROUP_DELIVERY,20845.000,true,
1782062261056,31459,load038,GROUP_DELIVERY,23403.000,true,
1782062261057,31460,load053,CREATE_GROUP,-1.000,false,Usuario 'load054' no conectado.
1782062261057,31460,load059,GROUP_DELIVERY,22468.000,true,
1782062261057,31460,load044,GROUP_DELIVERY,22318.000,true,
1782062261057,31460,load056,GROUP_DELIVERY,23389.000,true,
1782062261058,31461,load035,GROUP_DELIVERY,20847.000,true,
1782062261058,31461,load053,GROUP_DELIVERY,20585.000,true,
1782062261058,31461,load050,CREATE_GROUP,-1.000,false,Usuario 'load051' no conectado.
1782062261059,31462,load038,GROUP_DELIVERY,22470.000,true,
1782062261059,31462,load059,GROUP_DELIVERY,19844.000,true,
1782062261059,31462,load056,GROUP_DELIVERY,22320.000,true,
1782062261060,31463,load047,GROUP_DELIVERY,23392.000,true,
1782062261060,31463,load041,CREATE_GROUP,-1.000,false,Usuario 'load042' no conectado.
1782062261060,31463,load044,GROUP_DELIVERY,20587.000,true,
1782062261060,31463,load050,GROUP_DELIVERY,21080.000,true,
1782062261060,31463,load059,GROUP_DELIVERY,23392.000,true,
1782062261061,31464,load047,GROUP_DELIVERY,20850.000,true,
1782062261061,31464,load038,GROUP_DELIVERY,19846.000,true,
1782062261063,31466,load050,GROUP_DELIVERY,22483.000,true,
1782062261075,31478,load056,CREATE_GROUP,-1.000,false,Usuario 'load057' no conectado.
1782062261086,31489,load053,CREATE_GROUP,-1.000,false,Usuario 'load054' no conectado.
1782062261095,31498,load050,CREATE_GROUP,-1.000,false,Usuario 'load051' no conectado.
1782062261098,31501,load044,CREATE_GROUP,-1.000,false,Usuario 'load045' no conectado.
1782062261100,31503,load056,CREATE_GROUP,0.359,true,
1782062261110,31513,load044,CREATE_GROUP,-1.000,false,Usuario 'load045' no conectado.
1782062261147,31550,load041,CREATE_GROUP,0.277,true,
1782062261147,31550,load056,CREATE_GROUP,-1.000,false,Usuario 'load057' no conectado.
1782062261156,31559,load050,CREATE_GROUP,-1.000,false,Usuario 'load051' no conectado.
1782062261171,31574,load041,CREATE_GROUP,0.438,true,
1782062261172,31575,load056,CREATE_GROUP,-1.000,false,Usuario 'load057' no conectado.
1782062261190,31593,load056,GROUP_DELIVERY,20717.000,true,
1782062261190,31593,load035,GROUP_DELIVERY,22451.000,true,
1782062261190,31593,load041,GROUP_DELIVERY,21210.000,true,
1782062261191,31594,load038,GROUP_DELIVERY,23523.000,true,
1782062261191,31594,load059,GROUP_DELIVERY,20980.000,true,
1782062261191,31594,load041,GROUP_DELIVERY,22611.000,true,
1782062261191,31594,load053,GROUP_DELIVERY,21211.000,true,
1782062261192,31595,load047,CREATE_GROUP,105.388,true,
1782062261192,31595,load035,GROUP_DELIVERY,20719.000,true,
1782062261193,31596,load047,GROUP_DELIVERY,22454.000,true,
1782062261193,31596,load038,GROUP_DELIVERY,20982.000,true,
1782062261193,31596,load044,GROUP_DELIVERY,22613.000,true,
1782062261195,31598,load050,GROUP_DELIVERY,23505.000,true,
1782062261195,31598,load047,GROUP_DELIVERY,20722.000,true,
1782062261195,31598,load059,GROUP_DELIVERY,22456.000,true,
1782062261195,31598,load044,GROUP_DELIVERY,21215.000,true,
1782062261195,31598,load056,GROUP_DELIVERY,22615.000,true,
1782062261196,31599,load041,GROUP_DELIVERY,23506.000,true,
1782062261196,31599,load038,GROUP_DELIVERY,22457.000,true,
1782062261196,31599,load050,GROUP_DELIVERY,19954.000,true,
1782062261197,31600,load035,GROUP_DELIVERY,22617.000,true,
1782062261197,31600,load053,GROUP_DELIVERY,23507.000,true,
1782062261197,31600,load038,GROUP_DELIVERY,20724.000,true,
1782062261197,31600,load056,GROUP_DELIVERY,21217.000,true,
1782062261197,31600,load041,GROUP_DELIVERY,19955.000,true,
1782062261198,31601,load050,GROUP_DELIVERY,22592.000,true,
1782062261198,31601,load047,GROUP_DELIVERY,22618.000,true,
1782062261199,31602,load035,GROUP_DELIVERY,21219.000,true,
1782062261199,31602,load041,GROUP_DELIVERY,22593.000,true,
1782062261199,31602,load044,GROUP_DELIVERY,23509.000,true,
1782062261199,31602,load053,GROUP_DELIVERY,19957.000,true,
1782062261201,31604,load050,GROUP_DELIVERY,20965.000,true,
1782062261201,31604,load047,GROUP_DELIVERY,21221.000,true,
1782062261201,31604,load059,GROUP_DELIVERY,22621.000,true,
1782062261201,31604,load059,CREATE_GROUP,-1.000,false,Usuario 'load000' no conectado.
1782062261201,31604,load056,GROUP_DELIVERY,23511.000,true,
1782062261201,31604,load044,GROUP_DELIVERY,19959.000,true,
1782062261201,31604,load053,GROUP_DELIVERY,22595.000,true,
1782062261201,31604,load059,GROUP_DELIVERY,21221.000,true,
1782062261201,31604,load050,GROUP_DELIVERY,22456.000,true,
1782062261201,31604,load041,GROUP_DELIVERY,20965.000,true,
1782062261202,31605,load038,GROUP_DELIVERY,22622.000,true,
1782062261202,31605,load047,GROUP_DELIVERY,23512.000,true,
1782062261202,31605,load035,GROUP_DELIVERY,19960.000,true,
1782062261202,31605,load044,GROUP_DELIVERY,22596.000,true,
1782062261202,31605,load059,GROUP_DELIVERY,23512.000,true,
1782062261202,31605,load053,GROUP_DELIVERY,20966.000,true,
1782062261204,31607,load050,GROUP_DELIVERY,20692.000,true,
1782062261205,31608,load053,GROUP_DELIVERY,22460.000,true,
1782062261206,31609,load050,GROUP_DELIVERY,21192.000,true,
1782062261225,31628,load044,CREATE_GROUP,-1.000,false,Usuario 'load045' no conectado.
1782062261225,31628,load041,CREATE_GROUP,-1.000,false,Usuario 'load042' no conectado.
1782062261236,31639,load044,CREATE_GROUP,-1.000,false,Usuario 'load045' no conectado.
1782062261237,31640,load056,CREATE_GROUP,-1.000,false,Usuario 'load057' no conectado.
1782062261245,31648,load038,CREATE_GROUP,-1.000,false,Usuario 'load039' no conectado.
1782062261276,31679,load044,CREATE_GROUP,-1.000,false,Usuario 'load045' no conectado.
1782062261276,31679,load050,CREATE_GROUP,-1.000,false,Usuario 'load051' no conectado.
1782062261281,31684,load038,CREATE_GROUP,-1.000,false,Usuario 'load039' no conectado.
1782062261282,31685,load056,CREATE_GROUP,-1.000,false,Usuario 'load057' no conectado.
1782062261285,31688,load059,CREATE_GROUP,-1.000,false,Usuario 'load000' no conectado.
1782062261304,31707,load041,CREATE_GROUP,-1.000,false,Usuario 'load042' no conectado.
1782062261309,31712,load044,CREATE_GROUP,-1.000,false,Usuario 'load045' no conectado.
1782062261311,31714,load047,GROUP_DELIVERY,20069.000,true,
1782062261312,31715,load038,GROUP_DELIVERY,23622.000,true,
1782062261313,31716,load056,GROUP_DELIVERY,22707.000,true,
1782062261313,31716,load041,GROUP_DELIVERY,20801.000,true,
1782062261313,31716,load044,GROUP_DELIVERY,22568.000,true,
1782062261313,31716,load035,GROUP_DELIVERY,22707.000,true,
1782062261313,31716,load056,GROUP_DELIVERY,21077.000,true,
1782062261314,31717,load041,GROUP_DELIVERY,21300.000,true,
1782062261314,31717,load059,GROUP_DELIVERY,20072.000,true,
1782062261314,31717,load053,GROUP_DELIVERY,20802.000,true,
1782062261316,31719,load056,GROUP_DELIVERY,22571.000,true,
1782062261316,31719,load059,GROUP_DELIVERY,22710.000,true,
1782062261316,31719,load035,GROUP_DELIVERY,21080.000,true,
1782062261316,31719,load053,GROUP_DELIVERY,21302.000,true,
1782062261316,31719,load038,GROUP_DELIVERY,20074.000,true,
1782062261317,31720,load041,GROUP_DELIVERY,23496.000,true,
1782062261317,31720,load044,GROUP_DELIVERY,20805.000,true,
1782062261317,31720,load035,CREATE_GROUP,-1.000,false,Usuario 'load036' no conectado.
1782062261317,31720,load047,GROUP_DELIVERY,21081.000,true,
1782062261318,31721,load044,GROUP_DELIVERY,21304.000,true,
1782062261319,31722,load035,GROUP_DELIVERY,22574.000,true,
1782062261319,31722,load038,GROUP_DELIVERY,22713.000,true,
1782062261319,31722,load050,GROUP_DELIVERY,20055.000,true,
1782062261319,31722,load056,GROUP_DELIVERY,20807.000,true,
1782062261319,31722,load059,GROUP_DELIVERY,21083.000,true,
1782062261319,31722,load053,GROUP_DELIVERY,23498.000,true,
1782062261321,31724,load047,GROUP_DELIVERY,22576.000,true,
1782062261321,31724,load041,GROUP_DELIVERY,20057.000,true,
1782062261321,31724,load056,GROUP_DELIVERY,21307.000,true,
1782062261321,31724,load038,GROUP_DELIVERY,21085.000,true,
1782062261321,31724,load044,GROUP_DELIVERY,23500.000,true,
1782062261322,31725,load035,GROUP_DELIVERY,20810.000,true,
1782062261322,31725,load050,GROUP_DELIVERY,23590.000,true,
1782062261322,31725,load053,GROUP_DELIVERY,20058.000,true,
1782062261322,31725,load059,GROUP_DELIVERY,22577.000,true,
1782062261323,31726,load047,GROUP_DELIVERY,20811.000,true,
1782062261324,31727,load038,GROUP_DELIVERY,22579.000,true,
1782062261324,31727,load035,GROUP_DELIVERY,21310.000,true,
1782062261324,31727,load050,GROUP_DELIVERY,22678.000,true,
1782062261324,31727,load056,GROUP_DELIVERY,23503.000,true,
1782062261324,31727,load041,GROUP_DELIVERY,23592.000,true,
1782062261325,31728,load044,GROUP_DELIVERY,20061.000,true,
1782062261326,31729,load038,GROUP_DELIVERY,20814.000,true,
1782062261326,31729,load035,GROUP_DELIVERY,23505.000,true,
1782062261326,31729,load050,GROUP_DELIVERY,22670.000,true,
1782062261326,31729,load047,GROUP_DELIVERY,21312.000,true,
1782062261326,31729,load041,GROUP_DELIVERY,22680.000,true,
1782062261326,31729,load053,GROUP_DELIVERY,23594.000,true,
1782062261327,31730,load050,GROUP_DELIVERY,21053.000,true,
1782062261333,31736,load059,CREATE_GROUP,-1.000,false,Usuario 'load000' no conectado.
1782062261336,31739,load053,CREATE_GROUP,-1.000,false,Usuario 'load054' no conectado.
1782062261356,31759,load038,CREATE_GROUP,-1.000,false,Usuario 'load039' no conectado.
1782062261362,31765,load053,CREATE_GROUP,-1.000,false,Usuario 'load054' no conectado.
1782062261367,31770,load035,CREATE_GROUP,-1.000,false,Usuario 'load036' no conectado.
1782062261384,31787,load050,CREATE_GROUP,0.325,true,
1782062261389,31792,load056,CREATE_GROUP,-1.000,false,Usuario 'load057' no conectado.
1782062261403,31806,load051,CREATE_GROUP,-1.000,false,timeout
1782062261423,31826,load059,CREATE_GROUP,-1.000,false,Usuario 'load000' no conectado.
1782062261435,31838,load050,CREATE_GROUP,-1.000,false,Usuario 'load051' no conectado.
1782062261440,31843,load059,CREATE_GROUP,-1.000,false,Usuario 'load000' no conectado.
1782062261447,31850,load038,CREATE_GROUP,-1.000,false,Usuario 'load039' no conectado.
1782062261457,31860,load053,CREATE_GROUP,-1.000,false,Usuario 'load054' no conectado.
1782062261462,31865,load035,GROUP_DELIVERY,20198.000,true,
1782062261463,31866,load047,GROUP_DELIVERY,23642.000,true,
1782062261463,31866,load044,GROUP_DELIVERY,22817.000,true,
1782062261463,31866,load059,GROUP_DELIVERY,21449.000,true,
1782062261464,31867,load041,GROUP_DELIVERY,22808.000,true,
1782062261464,31867,load050,GROUP_DELIVERY,22687.000,true,
1782062261465,31868,load047,GROUP_DELIVERY,20201.000,true,
1782062261465,31868,load056,GROUP_DELIVERY,22819.000,true,
1782062261465,31868,load059,GROUP_DELIVERY,23644.000,true,
1782062261465,31868,load041,GROUP_DELIVERY,21191.000,true,
1782062261465,31868,load044,GROUP_DELIVERY,23733.000,true,
1782062261465,31868,load038,CREATE_GROUP,-1.000,false,Usuario 'load039' no conectado.
1782062261466,31869,load059,GROUP_DELIVERY,20202.000,true,
1782062261466,31869,load053,GROUP_DELIVERY,22810.000,true,
1782062261466,31869,load056,GROUP_DELIVERY,23734.000,true,
1782062261467,31870,load035,GROUP_DELIVERY,22821.000,true,
1782062261467,31870,load038,GROUP_DELIVERY,23646.000,true,
1782062261467,31870,load050,GROUP_DELIVERY,20888.000,true,
1782062261467,31870,load044,GROUP_DELIVERY,22811.000,true,
1782062261467,31870,load053,GROUP_DELIVERY,22690.000,true,
1782062261468,31871,load047,GROUP_DELIVERY,23736.000,true,
1782062261468,31871,load041,GROUP_DELIVERY,20889.000,true,
1782062261469,31872,load038,GROUP_DELIVERY,20205.000,true,
1782062261469,31872,load053,GROUP_DELIVERY,21195.000,true,
1782062261469,31872,load056,GROUP_DELIVERY,22813.000,true,
1782062261469,31872,load044,GROUP_DELIVERY,22692.000,true,
1782062261469,31872,load047,GROUP_DELIVERY,22823.000,true,
1782062261469,31872,load059,GROUP_DELIVERY,23737.000,true,
1782062261469,31872,load053,GROUP_DELIVERY,20890.000,true,
1782062261470,31873,load056,GROUP_DELIVERY,21196.000,true,
1782062261470,31873,load038,GROUP_DELIVERY,23738.000,true,
1782062261470,31873,load035,GROUP_DELIVERY,22814.000,true,
1782062261472,31875,load059,GROUP_DELIVERY,22826.000,true,
1782062261472,31875,load041,GROUP_DELIVERY,23613.000,true,
1782062261472,31875,load044,GROUP_DELIVERY,20893.000,true,
1782062261472,31875,load050,GROUP_DELIVERY,21371.000,true,
1782062261473,31876,load056,GROUP_DELIVERY,22696.000,true,
1782062261473,31876,load035,GROUP_DELIVERY,21199.000,true,
1782062261473,31876,load050,GROUP_DELIVERY,20201.000,true,
1782062261474,31877,load041,GROUP_DELIVERY,21373.000,true,
1782062261474,31877,load053,GROUP_DELIVERY,23615.000,true,
1782062261474,31877,load038,GROUP_DELIVERY,22828.000,true,
1782062261474,31877,load056,GROUP_DELIVERY,20895.000,true,
1782062261474,31877,load059,GROUP_DELIVERY,22818.000,true,
1782062261474,31877,load035,CREATE_GROUP,-1.000,false,Usuario 'load036' no conectado.
1782062261474,31877,load047,GROUP_DELIVERY,21200.000,true,
1782062261475,31878,load044,GROUP_DELIVERY,23616.000,true,
1782062261475,31878,load041,GROUP_DELIVERY,20203.000,true,
1782062261475,31878,load053,GROUP_DELIVERY,21374.000,true,
1782062261476,31879,load050,GROUP_DELIVERY,23717.000,true,
1782062261476,31879,load035,GROUP_DELIVERY,22699.000,true,
1782062261476,31879,load038,GROUP_DELIVERY,22820.000,true,
1782062261476,31879,load059,GROUP_DELIVERY,21202.000,true,
1782062261476,31879,load056,GROUP_DELIVERY,23617.000,true,
1782062261477,31880,load044,GROUP_DELIVERY,21376.000,true,
1782062261477,31880,load053,GROUP_DELIVERY,20205.000,true,
1782062261477,31880,load047,GROUP_DELIVERY,22700.000,true,
1782062261477,31880,load050,GROUP_DELIVERY,22807.000,true,
1782062261477,31880,load035,GROUP_DELIVERY,20898.000,true,
1782062261477,31880,load041,GROUP_DELIVERY,23718.000,true,
1782062261482,31885,load053,CREATE_GROUP,0.272,true,
1782062261487,31890,load059,CREATE_GROUP,-1.000,false,Usuario 'load000' no conectado.
1782062261494,31897,load047,CREATE_GROUP,-1.000,false,Usuario 'load048' no conectado.
1782062261494,31897,load050,CREATE_GROUP,-1.000,false,Usuario 'load051' no conectado.
1782062261500,31903,load053,CREATE_GROUP,-1.000,false,Usuario 'load054' no conectado.
1782062261517,31920,load059,CREATE_GROUP,-1.000,false,Usuario 'load000' no conectado.
1782062261530,31933,load059,CREATE_GROUP,-1.000,false,Usuario 'load000' no conectado.
1782062261541,31944,load044,CREATE_GROUP,-1.000,false,Usuario 'load045' no conectado.
1782062261591,31994,load050,CREATE_GROUP,-1.000,false,Usuario 'load051' no conectado.
1782062261592,31995,load038,GROUP_DELIVERY,21318.000,true,
1782062261593,31996,load047,CREATE_GROUP,-1.000,false,Usuario 'load048' no conectado.
1782062261593,31996,load035,GROUP_DELIVERY,23734.000,true,
1782062261593,31996,load056,GROUP_DELIVERY,21492.000,true,
1782062261593,31996,load041,GROUP_DELIVERY,22923.000,true,
1782062261593,31996,load044,GROUP_DELIVERY,20321.000,true,
1782062261593,31996,load059,GROUP_DELIVERY,22816.000,true,
1782062261594,31997,load050,GROUP_DELIVERY,22881.000,true,
1782062261594,31997,load035,GROUP_DELIVERY,21493.000,true,
1782062261594,31997,load047,GROUP_DELIVERY,21015.000,true,
1782062261594,31997,load053,GROUP_DELIVERY,23835.000,true,
1782062261594,31997,load044,GROUP_DELIVERY,22924.000,true,
1782062261594,31997,load038,GROUP_DELIVERY,22817.000,true,
1782062261594,31997,load041,GROUP_DELIVERY,22881.000,true,
1782062261596,31999,load035,GROUP_DELIVERY,20324.000,true,
1782062261596,31999,load047,GROUP_DELIVERY,23737.000,true,
1782062261597,32000,load038,GROUP_DELIVERY,21018.000,true,
1782062261597,32000,load056,GROUP_DELIVERY,22927.000,true,
1782062261597,32000,load044,GROUP_DELIVERY,23838.000,true,
1782062261597,32000,load053,GROUP_DELIVERY,22884.000,true,
1782062261598,32001,load047,GROUP_DELIVERY,21497.000,true,
1782062261598,32001,load059,GROUP_DELIVERY,23739.000,true,
1782062261598,32001,load035,GROUP_DELIVERY,22928.000,true,
1782062261599,32002,load047,GROUP_DELIVERY,20327.000,true,
1782062261599,32002,load056,GROUP_DELIVERY,23840.000,true,
1782062261600,32003,load038,GROUP_DELIVERY,23741.000,true,
1782062261600,32003,load059,GROUP_DELIVERY,21499.000,true,
1782062261600,32003,load044,GROUP_DELIVERY,22887.000,true,
1782062261601,32004,load047,GROUP_DELIVERY,22931.000,true,
1782062261602,32005,load056,GROUP_DELIVERY,22889.000,true,
1782062261603,32006,load047,GROUP_DELIVERY,23844.000,true,
1782062261603,32006,load059,GROUP_DELIVERY,20331.000,true,
1782062261604,32007,load035,GROUP_DELIVERY,22891.000,true,
1782062261604,32007,load050,GROUP_DELIVERY,21230.000,true,
1782062261604,32007,load038,GROUP_DELIVERY,20332.000,true,
1782062261604,32007,load059,GROUP_DELIVERY,22934.000,true,
1782062261606,32009,load050,GROUP_DELIVERY,21497.000,true,
1782062261606,32009,load041,GROUP_DELIVERY,21232.000,true,
1782062261607,32010,load056,CREATE_GROUP,-1.000,false,Usuario 'load057' no conectado.
1782062261608,32011,load059,GROUP_DELIVERY,23849.000,true,
1782062261609,32012,load059,GROUP_DELIVERY,22896.000,true,
1782062261618,32021,load050,GROUP_DELIVERY,22715.000,true,
1782062261621,32024,load038,CREATE_GROUP,-1.000,false,Usuario 'load039' no conectado.
1782062261683,32086,load059,CREATE_GROUP,-1.000,false,Usuario 'load000' no conectado.
1782062261706,32109,load050,CREATE_GROUP,0.326,true,
1782062261710,32113,load041,GROUP_DELIVERY,21601.000,true,
1782062261710,32113,load038,GROUP_DELIVERY,23040.000,true,
1782062261711,32114,load053,GROUP_DELIVERY,21337.000,true,
1782062261711,32114,load038,GROUP_DELIVERY,23952.000,true,
1782062261712,32115,load056,GROUP_DELIVERY,21338.000,true,
1782062261712,32115,load050,GROUP_DELIVERY,21058.000,true,
1782062261712,32115,load053,GROUP_DELIVERY,22809.000,true,
1782062261712,32115,load041,GROUP_DELIVERY,21058.000,true,
1782062261712,32115,load053,CREATE_GROUP,-1.000,false,Usuario 'load054' no conectado.
1782062261712,32115,load044,GROUP_DELIVERY,22809.000,true,
1782062261712,32115,load035,GROUP_DELIVERY,21338.000,true,
1782062261712,32115,load038,GROUP_DELIVERY,22999.000,true,
1782062261714,32117,load056,CREATE_GROUP,96.304,true,
1782062261714,32117,load053,GROUP_DELIVERY,21605.000,true,
1782062261714,32117,load035,CREATE_GROUP,-1.000,false,Usuario 'load036' no conectado.
1782062261714,32117,load047,GROUP_DELIVERY,21340.000,true,
1782062261714,32117,load056,GROUP_DELIVERY,22811.000,true,
1782062261716,32119,load041,GROUP_DELIVERY,23795.000,true,
1782062261716,32119,load053,GROUP_DELIVERY,21062.000,true,
1782062261716,32119,load044,GROUP_DELIVERY,21607.000,true,
1782062261716,32119,load047,CREATE_GROUP,-1.000,false,Usuario 'load048' no conectado.
1782062261716,32119,load059,GROUP_DELIVERY,21342.000,true,
1782062261716,32119,load053,GROUP_DELIVERY,23795.000,true,
1782062261716,32119,load044,GROUP_DELIVERY,21062.000,true,
1782062261716,32119,load035,GROUP_DELIVERY,22813.000,true,
1782062261717,32120,load050,GROUP_DELIVERY,23902.000,true,
1782062261717,32120,load038,GROUP_DELIVERY,21343.000,true,
1782062261717,32120,load056,GROUP_DELIVERY,21608.000,true,
1782062261717,32120,load044,GROUP_DELIVERY,23796.000,true,
1782062261718,32121,load050,GROUP_DELIVERY,22953.000,true,
1782062261718,32121,load041,GROUP_DELIVERY,23903.000,true,
1782062261718,32121,load035,GROUP_DELIVERY,21609.000,true,
1782062261718,32121,load047,GROUP_DELIVERY,22815.000,true,
1782062261718,32121,load056,GROUP_DELIVERY,21064.000,true,
1782062261719,32122,load053,GROUP_DELIVERY,23904.000,true,
1782062261719,32122,load050,GROUP_DELIVERY,20396.000,true,
1782062261719,32122,load041,GROUP_DELIVERY,22954.000,true,
1782062261719,32122,load059,GROUP_DELIVERY,22816.000,true,
1782062261719,32122,load056,GROUP_DELIVERY,23798.000,true,
1782062261719,32122,load035,GROUP_DELIVERY,21065.000,true,
1782062261719,32122,load047,GROUP_DELIVERY,21610.000,true,
1782062261721,32124,load044,GROUP_DELIVERY,23906.000,true,
1782062261721,32124,load038,GROUP_DELIVERY,22818.000,true,
1782062261721,32124,load059,GROUP_DELIVERY,21612.000,true,
1782062261721,32124,load041,GROUP_DELIVERY,20398.000,true,
1782062261721,32124,load035,GROUP_DELIVERY,23800.000,true,
1782062261722,32125,load047,GROUP_DELIVERY,21068.000,true,
1782062261722,32125,load053,GROUP_DELIVERY,22957.000,true,
1782062261753,32156,load056,CREATE_GROUP,-1.000,false,Usuario 'load057' no conectado.
1782062261768,32171,load041,CREATE_GROUP,-1.000,false,Usuario 'load042' no conectado.
1782062261781,32184,load044,CREATE_GROUP,-1.000,false,Usuario 'load045' no conectado.
1782062261785,32188,load035,CREATE_GROUP,-1.000,false,Usuario 'load036' no conectado.
1782062261794,32197,load059,CREATE_GROUP,-1.000,false,Usuario 'load000' no conectado.
1782062261811,32214,load056,GROUP_DELIVERY,23996.000,true,
1782062261812,32215,load038,CREATE_GROUP,-1.000,false,Usuario 'load039' no conectado.
1782062261812,32215,load047,GROUP_DELIVERY,23891.000,true,
1782062261814,32217,load044,GROUP_DELIVERY,23049.000,true,
1782062261814,32217,load053,GROUP_DELIVERY,20491.000,true,
1782062261814,32217,load038,GROUP_DELIVERY,21160.000,true,
1782062261815,32218,load059,GROUP_DELIVERY,23894.000,true,
1782062261815,32218,load050,GROUP_DELIVERY,22902.000,true,
1782062261815,32218,load047,GROUP_DELIVERY,24000.000,true,
1782062261815,32218,load056,GROUP_DELIVERY,23050.000,true,
1782062261816,32219,load035,GROUP_DELIVERY,23051.000,true,
1782062261817,32220,load044,GROUP_DELIVERY,20494.000,true,
1782062261817,32220,load059,GROUP_DELIVERY,24002.000,true,
1782062261817,32220,load038,GROUP_DELIVERY,23896.000,true,
1782062261817,32220,load050,GROUP_DELIVERY,21645.000,true,
1782062261818,32221,load053,GROUP_DELIVERY,22905.000,true,
1782062261818,32221,load035,GROUP_DELIVERY,20495.000,true,
1782062261819,32222,load038,GROUP_DELIVERY,24004.000,true,
1782062261819,32222,load050,GROUP_DELIVERY,21101.000,true,
1782062261820,32223,load041,GROUP_DELIVERY,21648.000,true,
1782062261820,32223,load047,GROUP_DELIVERY,20497.000,true,
1782062261820,32223,load044,GROUP_DELIVERY,22907.000,true,
1782062261820,32223,load038,GROUP_DELIVERY,23055.000,true,
1782062261820,32223,load059,GROUP_DELIVERY,23055.000,true,
1782062261822,32225,load059,GROUP_DELIVERY,20499.000,true,
1782062261822,32225,load041,GROUP_DELIVERY,23878.000,true,
1782062261822,32225,load056,GROUP_DELIVERY,22909.000,true,
1782062261822,32225,load053,GROUP_DELIVERY,21650.000,true,
1782062261822,32225,load041,GROUP_DELIVERY,21104.000,true,
1782062261824,32227,load038,GROUP_DELIVERY,20501.000,true,
1782062261824,32227,load035,CREATE_GROUP,0.599,true,
1782062261824,32227,load047,CREATE_GROUP,-1.000,false,Usuario 'load048' no conectado.
1782062261825,32228,load044,GROUP_DELIVERY,21653.000,true,
1782062261826,32229,load035,GROUP_DELIVERY,22913.000,true,
1782062261826,32229,load050,GROUP_DELIVERY,23965.000,true,
1782062261826,32229,load047,GROUP_DELIVERY,22913.000,true,
1782062261826,32229,load053,GROUP_DELIVERY,23882.000,true,
1782062261828,32231,load050,GROUP_DELIVERY,23051.000,true,
1782062261828,32231,load053,GROUP_DELIVERY,21110.000,true,
1782062261835,32238,load041,CREATE_GROUP,0.294,true,
1782062261842,32245,load038,CREATE_GROUP,-1.000,false,Usuario 'load039' no conectado.
1782062261848,32251,load041,CREATE_GROUP,0.299,true,
1782062261870,32273,load050,CREATE_GROUP,-1.000,false,Usuario 'load051' no conectado.
1782062261873,32276,load041,CREATE_GROUP,-1.000,false,Usuario 'load042' no conectado.
1782062261884,32287,load050,CREATE_GROUP,0.334,true,
1782062261891,32294,load035,CREATE_GROUP,-1.000,false,Usuario 'load036' no conectado.
1782062261908,32311,load050,CREATE_GROUP,-1.000,false,Usuario 'load051' no conectado.
1782062261914,32317,load044,CREATE_GROUP,-1.000,false,Usuario 'load045' no conectado.
1782062261940,32343,load059,GROUP_DELIVERY,23027.000,true,
1782062261940,32343,load041,GROUP_DELIVERY,24079.000,true,
1782062261941,32344,load044,GROUP_DELIVERY,23997.000,true,
1782062261941,32344,load050,GROUP_DELIVERY,21431.000,true,
1782062261941,32344,load056,GROUP_DELIVERY,21769.000,true,
1782062261942,32345,load041,GROUP_DELIVERY,23165.000,true,
1782062261943,32346,load053,GROUP_DELIVERY,24082.000,true,
1782062261943,32346,load038,GROUP_DELIVERY,23030.000,true,
1782062261943,32346,load050,GROUP_DELIVERY,23097.000,true,
1782062261943,32346,load035,GROUP_DELIVERY,21771.000,true,
1782062261944,32347,load044,GROUP_DELIVERY,21226.000,true,
1782062261944,32347,load056,GROUP_DELIVERY,24000.000,true,
1782062261945,32348,load047,GROUP_DELIVERY,21773.000,true,
1782062261945,32348,load041,GROUP_DELIVERY,21435.000,true,
1782062261945,32348,load053,GROUP_DELIVERY,23168.000,true,
1782062261946,32349,load035,GROUP_DELIVERY,24002.000,true,
1782062261946,32349,load044,GROUP_DELIVERY,24085.000,true,
1782062261947,32350,load050,GROUP_DELIVERY,23019.000,true,
1782062261947,32350,load056,GROUP_DELIVERY,21229.000,true,
1782062261947,32350,load059,GROUP_DELIVERY,21775.000,true,
1782062261947,32350,load041,GROUP_DELIVERY,23101.000,true,
1782062261947,32350,load044,GROUP_DELIVERY,23170.000,true,
1782062261947,32350,load053,GROUP_DELIVERY,21437.000,true,
1782062261948,32351,load047,GROUP_DELIVERY,24004.000,true,
1782062261949,32352,load035,GROUP_DELIVERY,21231.000,true,
